Time,LAT
6.520,-10.37
6.521,-5.384
6.522,2.621
6.523,14.62
6.524,17.64
6.525,23.62
6.526,30.62
6.527,14.62
6.528,2.621
6.529,-4.389
6.530,-12.38
6.531,-21.38
6.532,-25.37
6.533,-19.39
6.534,-11.38
6.535,-7.374
6.536,-0.3632
6.537,5.621
6.538,8.621
6.539,4.626
6.540,-5.384
6.541,-5.384
6.542,-4.389
6.543,0.6316
6.544,5.621
6.545,-1.389
6.546,-7.374
6.547,-13.37
6.548,-3.379
6.549,8.621
6.550,21.63
6.551,18.63
6.552,8.621
6.553,8.621
6.554,14.62
6.555,25.63
6.556,30.62
6.557,18.63
6.558,10.63
6.559,1.626
6.560,-1.389
6.561,-9.379
6.562,-17.37
6.563,-19.39
6.564,-18.36
6.565,-14.37
6.566,-19.39
6.567,-16.37
6.568,-2.384
6.569,11.62
6.570,17.64
6.571,22.63
6.572,22.63
6.573,16.61
6.574,10.63
6.575,-0.3632
6.576,-13.37
6.577,-20.38
6.578,-27.38
6.579,-29.38
6.580,-22.39
6.581,-20.38
6.582,-9.379
6.583,-1.389
6.584,7.626
6.585,17.64
6.586,24.63
6.587,21.63
6.588,2.621
6.589,-4.389
6.590,-11.38
6.591,-21.38
6.592,-31.37
6.593,-28.37
6.594,-23.38
6.595,-17.37
6.596,-10.37
6.597,3.632
6.598,8.621
6.599,8.621
6.600,23.62
6.601,43.63
6.602,47.62
6.603,35.64
6.604,28.63
6.605,22.63
6.606,17.64
6.607,8.621
6.608,1.626
6.609,-4.389
6.610,-10.37
6.611,-20.38
6.612,-34.37
6.613,-43.37
6.614,-38.38
6.615,-36.36
6.616,-32.37
6.617,-33.38
6.618,-26.38
6.619,-16.37
6.620,-1.389
6.621,15.62
6.622,26.62
6.623,45.62
6.624,51.62
6.625,43.63
6.626,37.63
6.627,24.63
6.628,15.62
6.629,3.632
6.630,-1.389
6.631,-3.379
6.632,-7.374
6.633,-5.384
6.634,2.621
6.635,1.626
6.636,2.621
6.637,3.632
6.638,1.626
6.639,-2.384
6.640,-14.37
6.641,-26.38
6.642,-24.38
6.643,-29.38
6.644,-24.38
6.645,-13.37
6.646,-11.38
6.647,-14.37
6.648,-13.37
6.649,-8.384
6.650,1.626
6.651,8.621
6.652,13.61
6.653,3.632
6.654,-3.379
6.655,-7.374
6.656,-3.379
6.657,0.6316
6.658,10.63
6.659,16.61
6.660,11.62
6.661,7.626
6.662,8.621
6.663,10.63
6.664,9.616
6.665,4.626
6.666,0.6316
6.667,-9.379
6.668,-12.38
6.669,-16.37
6.670,-23.38
6.671,-23.38
6.672,-9.379
6.673,2.621
6.674,8.621
6.675,5.621
6.676,10.63
6.677,11.62
6.678,7.626
6.679,5.621
6.680,-1.389
6.681,3.632
6.682,1.626
6.683,1.626
6.684,-0.3632
6.685,-10.37
6.686,-15.38
6.687,-10.37
6.688,7.626
6.689,17.64
6.690,13.61
6.691,0.6316
6.692,2.621
6.693,12.62
6.694,18.63
6.695,12.62
6.696,13.61
6.697,8.621
6.698,1.626
6.699,-8.384
6.700,-9.379
6.701,-23.38
6.702,-29.38
6.703,-21.38
6.704,-21.38
6.705,-21.38
6.706,-19.39
6.707,-3.379
6.708,24.63
6.709,41.62
6.710,34.61
6.711,21.63
6.712,6.632
6.713,1.626
6.714,-5.384
6.715,-8.384
6.716,-8.384
6.717,-2.384
6.718,-7.374
6.719,-11.38
6.720,-5.384
6.721,1.626
6.722,-1.389
6.723,-5.384
6.724,-2.384
6.725,5.621
6.726,4.626
6.727,4.626
6.728,1.626
6.729,3.632
6.730,-0.3632
6.731,-3.379
6.732,-4.389
6.733,-4.389
6.734,-8.384
6.735,-12.38
6.736,-9.379
6.737,-3.379
6.738,-4.389
6.739,-7.374
6.740,-9.379
6.741,-10.37
6.742,-7.374
6.743,-6.379
6.744,-3.379
6.745,-3.379
6.746,-7.374
6.747,-2.384
6.748,7.626
6.749,17.64
6.750,11.62
6.751,0.6316
6.752,-12.38
6.753,-18.36
6.754,-21.38
6.755,-14.37
6.756,-8.384
6.757,1.626
6.758,7.626
6.759,5.621
6.760,8.621
6.761,15.62
6.762,19.63
6.763,30.62
6.764,33.62
6.765,30.62
6.766,28.63
6.767,28.63
6.768,24.63
6.769,12.62
6.770,2.621
6.771,-11.38
6.772,-21.38
6.773,-30.38
6.774,-35.37
6.775,-40.39
6.776,-39.38
6.777,-30.38
6.778,-25.37
6.779,-24.38
6.780,-11.38
6.781,8.621
6.782,24.63
6.783,38.62
6.784,44.62
6.785,35.64
6.786,31.61
6.787,20.62
6.788,10.63
6.789,2.621
6.790,-0.3632
6.791,-4.389
6.792,-9.379
6.793,-9.379
6.794,-13.37
6.795,-12.38
6.796,-10.37
6.797,-7.374
6.798,-10.37
6.799,-10.37
6.800,-10.37
6.801,-11.38
6.802,-20.38
6.803,-24.38
6.804,-25.37
6.805,-21.38
6.806,-18.36
6.807,-15.38
6.808,-11.38
6.809,2.621
6.810,15.62
6.811,24.63
6.812,24.63
6.813,8.621
6.814,3.632
6.815,8.621
6.816,16.61
6.817,15.62
6.818,10.63
6.819,16.61
6.820,18.63
6.821,22.63
6.822,21.63
6.823,13.61
6.824,11.62
6.825,-1.389
6.826,-5.384
6.827,-17.37
6.828,-24.38
6.829,-28.37
6.830,-27.38
6.831,-23.38
6.832,-17.37
6.833,-20.38
6.834,-19.39
6.835,-16.37
6.836,-10.37
6.837,0.6316
6.838,0.6316
6.839,-7.374
6.840,-16.37
6.841,-16.37
6.842,-6.379
6.843,16.61
6.844,34.61
6.845,38.62
6.846,42.63
6.847,48.62
6.848,47.62
6.849,41.62
6.850,31.61
6.851,16.61
6.852,8.621
6.853,-2.384
6.854,-11.38
6.855,-18.36
6.856,-21.38
6.857,-28.37
6.858,-31.37
6.859,-20.38
6.860,-10.37
6.861,-3.379
6.862,0.6316
6.863,-2.384
6.864,-11.38
6.865,-19.39
6.866,-22.39
6.867,-21.38
6.868,-10.37
6.869,-15.38
6.870,-16.37
6.871,-7.374
6.872,8.621
6.873,21.63
6.874,16.61
6.875,14.62
6.876,11.62
6.877,12.62
6.878,17.64
6.879,16.61
6.880,16.61
6.881,8.621
6.882,-0.3632
6.883,-5.384
6.884,-10.37
6.885,-14.37
6.886,-22.39
6.887,-23.38
6.888,-24.38
6.889,-23.38
6.890,-15.38
6.891,-9.379
6.892,-2.384
6.893,6.632
6.894,12.62
6.895,16.61
6.896,19.63
6.897,19.63
6.898,11.62
6.899,21.63
6.900,24.63
6.901,14.62
6.902,13.61
6.903,8.621
6.904,8.621
6.905,4.626
6.906,-0.3632
6.907,-7.374
6.908,-4.389
6.909,-3.379
6.910,-6.379
6.911,-14.37
6.912,-14.37
6.913,-14.37
6.914,-15.38
6.915,-24.38
6.916,-29.38
6.917,-33.38
6.918,-33.38
6.919,-21.38
6.920,-4.389
6.921,10.63
6.922,16.61
6.923,17.64
6.924,24.63
6.925,26.62
6.926,19.63
6.927,10.63
6.928,0.6316
6.929,3.632
6.930,-10.37
6.931,-14.37
6.932,-18.36
6.933,-19.39
6.934,-11.38
6.935,5.621
6.936,22.63
6.937,29.62
6.938,32.62
6.939,29.62
6.940,24.63
6.941,17.64
6.942,10.63
6.943,1.626
6.944,-8.384
6.945,-14.37
6.946,-17.37
6.947,-16.37
6.948,-13.37
6.949,-14.37
6.950,-9.379
6.951,-7.374
6.952,-5.384
6.953,0.6316
6.954,-2.384
6.955,-2.384
6.956,-4.389
6.957,-9.379
6.958,-5.384
6.959,-6.379
6.960,-5.384
6.961,-7.374
6.962,-8.384
6.963,-2.384
6.964,10.63
6.965,22.63
6.966,13.61
6.967,2.621
6.968,-1.389
6.969,-6.379
6.970,-11.38
6.971,-12.38
6.972,-7.374
6.973,-0.3632
6.974,1.626
6.975,7.626
6.976,6.632
6.977,3.632
6.978,11.62
6.979,15.62
6.980,16.61
6.981,13.61
6.982,7.626
6.983,4.626
6.984,-0.3632
6.985,-1.389
6.986,-8.384
6.987,-21.38
6.988,-26.38
6.989,-23.38
6.990,-21.38
6.991,-17.37
6.992,-12.38
6.993,-8.384
6.994,5.621
6.995,27.62
6.996,37.63
6.997,38.62
6.998,32.62
6.999,24.63
7.000,11.62
7.001,8.621
7.002,3.632
7.003,-2.384
7.004,-3.379
7.005,-11.38
7.006,-15.38
7.007,-15.38
7.008,-21.38
7.009,-21.38
7.010,-18.36
7.011,-16.37
7.012,-14.37
7.013,-10.37
7.014,-5.384
7.015,0.6316
7.016,3.632
7.017,0.6316
7.018,-2.384
7.019,-0.3632
7.020,-2.384
7.021,-6.379
7.022,-5.384
7.023,-9.379
7.024,-5.384
7.025,-13.37
7.026,-13.37
7.027,-10.37
7.028,-2.384
7.029,8.621
7.030,17.64
7.031,22.63
7.032,23.62
7.033,24.63
7.034,23.62
7.035,18.63
7.036,17.64
7.037,15.62
7.038,18.63
7.039,11.62
7.040,6.632
7.041,0.6316
7.042,-0.3632
7.043,1.626
7.044,1.626
7.045,-4.389
7.046,-7.374
7.047,-13.37
7.048,-13.37
7.049,-14.37
7.050,-12.38
7.051,-7.374
7.052,-7.374
7.053,-3.379
7.054,-9.379
7.055,-18.36
7.056,-28.37
7.057,-45.38
7.058,-49.37
7.059,-39.38
7.060,-23.38
7.061,-11.38
7.062,0.6316
7.063,20.62
7.064,47.62
7.065,57.63
7.066,61.63
7.067,49.61
7.068,32.62
7.069,14.62
7.070,3.632
7.071,-0.3632
7.072,-2.384
7.073,-13.37
7.074,-20.38
7.075,-25.37
7.076,-23.38
7.077,-18.36
7.078,-13.37
7.079,-8.384
7.080,-3.379
7.081,-1.389
7.082,0.6316
7.083,3.632
7.084,8.621
7.085,10.63
7.086,7.626
7.087,3.632
7.088,-0.3632
7.089,0.6316
7.090,-0.3632
7.091,-3.379
7.092,0.6316
7.093,-3.379
7.094,-7.374
7.095,-8.384
7.096,-5.384
7.097,-2.384
7.098,1.626
7.099,-0.3632
7.100,7.626
7.101,7.626
7.102,0.6316
7.103,-1.389
7.104,0.6316
7.105,-1.389
7.106,-5.384
7.107,-6.379
7.108,-2.384
7.109,-5.384
7.110,-12.38
7.111,-16.37
7.112,-18.36
7.113,-12.38
7.114,-7.374
7.115,0.6316
7.116,8.621
7.117,19.63
7.118,29.62
7.119,23.62
7.120,17.64
7.121,14.62
7.122,10.63
7.123,8.621
7.124,4.626
7.125,4.626
7.126,0.6316
7.127,-5.384
7.128,-13.37
7.129,-19.39
7.130,-17.37
7.131,-17.37
7.132,-13.37
7.133,-3.379
7.134,-0.3632
7.135,2.621
7.136,6.632
7.137,8.621
7.138,7.626
7.139,3.632
7.140,-1.389
7.141,-8.384
7.142,-16.37
7.143,-20.38
7.144,-16.37
7.145,-9.379
7.146,-9.379
7.147,-4.389
7.148,-1.389
7.149,4.626
7.150,13.61
7.151,16.61
7.152,15.62
7.153,18.63
7.154,15.62
7.155,10.63
7.156,-1.389
7.157,-10.37
7.158,-23.38
7.159,-24.38
7.160,-25.37
7.161,-18.36
7.162,-8.384
7.163,6.632
7.164,21.63
7.165,33.62
7.166,33.62
7.167,28.63
7.168,23.62
7.169,20.62
7.170,18.63
7.171,8.621
7.172,2.621
7.173,-6.379
7.174,-9.379
7.175,-8.384
7.176,-7.374
7.177,-10.37
7.178,-13.37
7.179,-11.38
7.180,-7.374
7.181,-7.374
7.182,-10.37
7.183,-9.379
7.184,-7.374
7.185,-2.384
7.186,-8.384
7.187,-10.37
7.188,-10.37
7.189,-12.38
7.190,-12.38
7.191,-8.384
7.192,-8.384
7.193,-7.374
7.194,-10.37
7.195,-14.37
7.196,-14.37
7.197,-12.38
7.198,-4.389
7.199,1.626
7.200,9.616
7.201,14.62
7.202,21.63
7.203,22.63
7.204,26.62
7.205,21.63
7.206,20.62
7.207,13.61
7.208,7.626
7.209,6.632
7.210,2.621
7.211,-0.3632
7.212,0.6316
7.213,-1.389
7.214,-1.389
7.215,-2.384
7.216,-2.384
7.217,-5.384
7.218,-5.384
7.219,-2.384
7.220,-5.384
7.221,-2.384
7.222,-5.384
7.223,-0.3632
7.224,-6.379
7.225,-6.379
7.226,-5.384
7.227,-2.384
7.228,-5.384
7.229,-2.384
7.230,-4.389
7.231,-5.384
7.232,-7.374
7.233,-2.384
7.234,-2.384
7.235,-1.389
7.236,-1.389
7.237,0.6316
7.238,-1.389
7.239,-1.389
7.240,1.626
7.241,-2.384
7.242,1.626
7.243,-2.384
7.244,1.626
7.245,-1.389
7.246,-0.3632
7.247,-3.379
7.248,-1.389
7.249,-1.389
7.250,-0.3632
7.251,-4.389
7.252,-4.389
7.253,-3.379
7.254,0.6316
7.255,-0.3632
7.256,2.621
7.257,5.621
7.258,4.626
7.259,6.632
7.260,5.621
7.261,8.621
7.262,-0.3632
7.263,-4.389
7.264,-11.38
7.265,-16.37
7.266,-25.37
7.267,-22.39
7.268,-19.39
7.269,-8.384
7.270,-3.379
7.271,6.632
7.272,8.621
7.273,15.62
7.274,19.63
7.275,22.63
7.276,22.63
7.277,18.63
7.278,18.63
7.279,18.63
7.280,16.61
7.281,8.621
7.282,4.626
7.283,-2.384
7.284,-6.379
7.285,-5.384
7.286,-3.379
7.287,-10.37
7.288,-11.38
7.289,-10.37
7.290,-8.384
7.291,-7.374
7.292,-6.379
7.293,-6.379
7.294,-4.389
7.295,-2.384
7.296,-5.384
7.297,-5.384
7.298,-16.37
7.299,-28.37
7.300,-36.36
7.301,-48.38
7.302,-46.37
7.303,-38.38
7.304,-46.37
7.305,-41.38
7.306,-26.38
7.307,-5.384
7.308,6.632
7.309,1.626
7.310,7.626
7.311,14.62
7.312,32.62
7.313,21.63
7.314,27.62
7.315,20.62
7.316,-12.38
7.317,-70.37
7.318,-52.37
7.319,-26.38
7.320,-10.37
7.321,8.621
7.322,-7.374
7.323,-42.38
7.324,-14.37
7.325,28.63
7.326,59.62
7.327,37.63
7.328,-2.384
7.329,-14.37
7.330,-31.37
7.331,-57.38
7.332,5.621
7.333,40.63
7.334,75.63
7.335,34.61
7.336,-27.38
7.337,-62.38
7.338,-4.389
7.339,30.62
7.340,70.61
7.341,84.61
7.342,57.63
7.343,66.62
7.344,28.63
7.345,13.61
7.346,22.63
7.347,53.64
7.348,72.63
7.349,56.62
7.350,59.62
7.351,52.61
7.352,-0.3632
7.353,-14.37
7.354,0.6316
7.355,30.62
7.356,53.64
7.357,52.61
7.358,66.62
7.359,45.62
7.360,8.621
7.361,-24.38
7.362,-107.4
7.363,-150.4
7.364,-153.4
7.365,-122.4
7.366,-93.38
7.367,-79.37
7.368,-51.38
7.369,-3.379
7.370,55.63
7.371,21.63
7.372,13.61
7.373,55.63
7.374,82.63
7.375,39.63
7.376,59.62
7.377,72.63
7.378,55.63
7.379,1.626
7.380,-87.38
7.381,-67.37
7.382,-14.37
7.383,2.621
7.384,-33.38
7.385,-105.4
7.386,-99.38
7.387,-47.38
7.388,-2.384
7.389,8.621
7.390,24.63
7.391,24.63
7.392,28.63
7.393,49.61
7.394,61.63
7.395,76.63
7.396,110.6
7.397,72.63
7.398,59.62
7.399,24.63
7.400,-17.37
7.401,-35.37
7.402,-71.37
7.403,-118.4
7.404,-150.4
7.405,-175.4
7.406,-139.4
7.407,-69.38
7.408,-5.384
7.409,41.62
7.410,41.62
7.411,39.63
7.412,56.62
7.413,67.61
7.414,62.62
7.415,85.63
7.416,105.6
7.417,139.6
7.418,134.6
7.419,101.6
7.420,44.62
7.421,-1.389
7.422,-29.38
7.423,-33.38
7.424,-28.37
7.425,-58.39
7.426,-127.4
7.427,-165.4
7.428,-85.37
7.429,-34.37
7.430,-46.37
7.431,-120.4
7.432,-179.4
7.433,-151.4
7.434,-59.38
7.435,-9.379
7.436,67.61
7.437,136.6
7.438,159.6
7.439,133.6
7.440,61.63
7.441,13.61
7.442,-21.38
7.443,-39.38
7.444,-10.37
7.445,-31.37
7.446,-46.37
7.447,-33.38
7.448,-67.37
7.449,-98.38
7.450,-99.38
7.451,-51.38
7.452,3.632
7.453,32.62
7.454,44.62
7.455,45.62
7.456,55.63
7.457,61.63
7.458,78.63
7.459,106.6
7.460,128.6
7.461,70.61
7.462,60.63
7.463,-5.384
7.464,-8.384
7.465,-56.38
7.466,54.63
7.467,94.63
7.468,94.63
7.469,88.61
7.470,21.63
7.471,-65.38
7.472,-108.4
7.473,-99.38
7.474,-51.38
7.475,22.63
7.476,67.61
7.477,83.62
7.478,103.6
7.479,88.61
7.480,67.61
7.481,41.62
7.482,31.61
7.483,-46.37
7.484,-93.38
7.485,-142.4
7.486,-152.4
7.487,-129.4
7.488,-126.4
7.489,-110.4
7.490,-71.37
7.491,17.64
7.492,63.62
7.493,40.63
7.494,-52.37
7.495,-140.4
7.496,-161.4
7.497,-151.4
7.498,-208.4
7.499,-170.4
7.500,-121.4
7.501,-40.39
7.502,52.61
7.503,125.6
7.504,152.6
7.505,152.6
7.506,222.6
7.507,277.6
7.508,340.6
7.509,324.6
7.510,158.6
7.511,-34.37
7.512,-116.4
7.513,-117.4
7.514,-45.38
7.515,24.63
7.516,66.62
7.517,90.63
7.518,-7.374
7.519,-12.38
7.520,-8.384
7.521,28.63
7.522,102.6
7.523,130.6
7.524,34.61
7.525,-49.37
7.526,-90.39
7.527,-49.37
7.528,-16.37
7.529,31.61
7.530,22.63
7.531,12.62
7.532,-15.38
7.533,-31.37
7.534,-43.37
7.535,-27.38
7.536,-21.38
7.537,-45.38
7.538,-55.39
7.539,-90.39
7.540,-153.4
7.541,-165.4
7.542,-199.4
7.543,-217.4
7.544,-255.4
7.545,-180.4
7.546,-100.4
7.547,-13.37
7.548,62.62
7.549,75.63
7.550,92.62
7.551,-1.389
7.552,-13.37
7.553,-30.38
7.554,40.63
7.555,59.62
7.556,101.6
7.557,151.6
7.558,189.6
7.559,206.6
7.560,215.6
7.561,149.6
7.562,101.6
7.563,75.63
7.564,68.62
7.565,-15.38
7.566,-107.4
7.567,-187.4
7.568,-280.4
7.569,-305.4
7.570,-176.4
7.571,0.6316
7.572,103.6
7.573,152.6
7.574,135.6
7.575,140.6
7.576,152.6
7.577,175.6
7.578,184.6
7.579,184.6
7.580,141.6
7.581,61.63
7.582,3.632
7.583,-6.379
7.584,4.626
7.585,-3.379
7.586,-17.37
7.587,-53.37
7.588,-76.39
7.589,-104.4
7.590,-145.4
7.591,-166.4
7.592,-228.4
7.593,-228.4
7.594,-207.4
7.595,-168.4
7.596,-165.4
7.597,-78.38
7.598,38.62
7.599,88.61
7.600,123.6
7.601,131.6
7.602,119.6
7.603,74.62
7.604,20.62
7.605,-48.38
7.606,-67.37
7.607,-31.37
7.608,26.62
7.609,75.63
7.610,100.6
7.611,127.6
7.612,143.6
7.613,143.6
7.614,136.6
7.615,99.61
7.616,29.62
7.617,-63.38
7.618,-91.39
7.619,-167.4
7.620,-210.4
7.621,-229.4
7.622,-150.4
7.623,-49.37
7.624,10.63
7.625,98.62
7.626,144.6
7.627,158.6
7.628,151.6
7.629,120.6
7.630,-15.38
7.631,-142.4
7.632,-150.4
7.633,-74.38
7.634,3.632
7.635,45.62
7.636,90.63
7.637,83.62
7.638,61.63
7.639,29.62
7.640,26.62
7.641,27.62
7.642,3.632
7.643,-13.37
7.644,-31.37
7.645,-58.39
7.646,-68.37
7.647,-156.4
7.648,-142.4
7.649,-121.4
7.650,-60.38
7.651,-63.38
7.652,-56.38
7.653,-51.38
7.654,-46.37
7.655,-10.37
7.656,72.63
7.657,126.6
7.658,126.6
7.659,107.6
7.660,96.63
7.661,114.6
7.662,104.6
7.663,35.64
7.664,8.621
7.665,0.6316
7.666,24.63
7.667,-9.379
7.668,-24.38
7.669,-15.38
7.670,26.62
7.671,68.62
7.672,68.62
7.673,39.63
7.674,-0.3632
7.675,-115.4
7.676,-120.4
7.677,-141.4
7.678,-189.4
7.679,-167.4
7.680,-95.38
7.681,3.632
7.682,13.61
7.683,-9.379
7.684,-165.4
7.685,-184.4
7.686,-71.37
7.687,20.62
7.688,125.6
7.689,139.6
7.690,170.6
7.691,107.6
7.692,48.62
7.693,81.61
7.694,141.6
7.695,174.6
7.696,195.6
7.697,179.6
7.698,146.6
7.699,72.63
7.700,-0.3632
7.701,-20.38
7.702,-58.39
7.703,-95.38
7.704,-138.4
7.705,-173.4
7.706,-131.4
7.707,-70.37
7.708,28.63
7.709,16.61
7.710,-123.4
7.711,-226.4
7.712,-188.4
7.713,-70.37
7.714,63.62
7.715,134.6
7.716,169.6
7.717,156.6
7.718,96.63
7.719,44.62
7.720,94.63
7.721,87.61
7.722,86.62
7.723,51.62
7.724,-30.38
7.725,-69.38
7.726,-73.39
7.727,-34.37
7.728,-37.39
7.729,-175.4
7.730,-167.4
7.731,-96.38
7.732,-90.39
7.733,-82.37
7.734,-86.37
7.735,-25.37
7.736,62.62
7.737,132.6
7.738,191.6
7.739,187.6
7.740,174.6
7.741,32.62
7.742,-50.37
7.743,-90.39
7.744,-76.39
7.745,-35.37
7.746,-96.38
7.747,-114.4
7.748,-62.38
7.749,-55.39
7.750,-28.37
7.751,22.63
7.752,53.64
7.753,75.63
7.754,64.63
7.755,54.63
7.756,50.62
7.757,54.63
7.758,19.63
7.759,-32.37
7.760,-87.38
7.761,-130.4
7.762,-186.4
7.763,-111.4
7.764,-56.38
7.765,33.62
7.766,140.6
7.767,147.6
7.768,189.6
7.769,232.6
7.770,239.6
7.771,108.6
7.772,-62.38
7.773,-212.4
7.774,-229.4
7.775,-125.4
7.776,-53.37
7.777,-42.38
7.778,-64.37
7.779,-45.38
7.780,-20.38
7.781,-50.37
7.782,39.63
7.783,136.6
7.784,140.6
7.785,140.6
7.786,114.6
7.787,96.63
7.788,-4.389
7.789,-95.38
7.790,-82.37
7.791,-58.39
7.792,-16.37
7.793,-14.37
7.794,4.626
7.795,7.626
7.796,-28.37
7.797,-98.38
7.798,-129.4
7.799,-83.38
7.800,-36.36
7.801,-0.3632
7.802,-35.37
7.803,-41.38
7.804,-37.39
7.805,-18.36
7.806,32.62
7.807,114.6
7.808,129.6
7.809,96.63
7.810,51.62
7.811,-6.379
7.812,-48.38
7.813,-39.38
7.814,14.62
7.815,-90.39
7.816,-60.38
7.817,-62.38
7.818,-17.37
7.819,23.62
7.820,57.63
7.821,87.61
7.822,91.63
7.823,46.63
7.824,6.632
7.825,-9.379
7.826,-55.39
7.827,-210.4
7.828,-269.4
7.829,-283.4
7.830,-279.4
7.831,-87.38
7.832,85.63
7.833,194.6
7.834,216.6
7.835,290.6
7.836,279.6
7.837,257.6
7.838,188.6
7.839,143.6
7.840,122.6
7.841,91.63
7.842,34.61
7.843,-20.38
7.844,-98.38
7.845,-99.38
7.846,-74.38
7.847,-69.38
7.848,-118.4
7.849,-111.4
7.850,-55.39
7.851,-29.38
7.852,-48.38
7.853,-23.38
7.854,41.62
7.855,108.6
7.856,124.6
7.857,70.61
7.858,31.61
7.859,-2.384
7.860,-23.38
7.861,-41.38
7.862,-2.384
7.863,17.64
7.864,-12.38
7.865,-63.38
7.866,-81.38
7.867,-107.4
7.868,-127.4
7.869,-130.4
7.870,-137.4
7.871,-104.4
7.872,-78.38
7.873,-44.38
7.874,-6.379
7.875,10.63
7.876,-43.37
7.877,-131.4
7.878,-144.4
7.879,-14.37
7.880,95.62
7.881,122.6
7.882,30.62
7.883,-52.37
7.884,-28.37
7.885,68.62
7.886,135.6
7.887,226.6
7.888,146.6
7.889,130.6
7.890,183.6
7.891,145.6
7.892,36.63
7.893,4.626
7.894,-23.38
7.895,-146.4
7.896,-189.4
7.897,-59.38
7.898,61.63
7.899,121.6
7.900,140.6
7.901,101.6
7.902,26.62
7.903,-150.4
7.904,-158.4
7.905,-29.38
7.906,72.63
7.907,104.6
7.908,99.61
7.909,62.62
7.910,34.61
7.911,28.63
7.912,0.6316
7.913,-34.37
7.914,-84.38
7.915,-83.38
7.916,-71.37
7.917,-59.38
7.918,-71.37
7.919,-64.37
7.920,-44.38
7.921,-19.39
7.922,-3.379
7.923,32.62
7.924,21.63
7.925,61.63
7.926,65.62
7.927,51.62
7.928,-25.37
7.929,-28.37
7.930,-60.38
7.931,-137.4
7.932,-174.4
7.933,-198.4
7.934,-208.4
7.935,-104.4
7.936,-39.38
7.937,24.63
7.938,83.62
7.939,174.6
7.940,195.6
7.941,175.6
7.942,82.63
7.943,85.63
7.944,107.6
7.945,115.6
7.946,124.6
7.947,113.6
7.948,-36.36
7.949,-226.4
7.950,-241.4
7.951,-234.4
7.952,-224.4
7.953,-156.4
7.954,-70.37
7.955,-9.379
7.956,78.63
7.957,152.6
7.958,126.6
7.959,78.63
7.960,116.6
7.961,166.6
7.962,264.6
7.963,255.6
7.964,130.6
7.965,48.62
7.966,2.621
7.967,-44.38
7.968,-89.37
7.969,-117.4
7.970,-122.4
7.971,-126.4
7.972,-119.4
7.973,-114.4
7.974,-66.38
7.975,-59.38
7.976,-60.38
7.977,-57.38
7.978,-2.384
7.979,18.63
7.980,10.63
7.981,-11.38
7.982,-123.4
7.983,-83.38
7.984,-78.38
7.985,-133.4
7.986,-103.4
7.987,-64.37
7.988,55.63
7.989,121.6
7.990,109.6
7.991,72.63
7.992,84.61
7.993,162.6
7.994,218.6
7.995,218.6
7.996,120.6
7.997,22.63
7.998,-20.38
7.999,-62.38
8.000,-110.4
8.001,-65.38
8.002,-30.38
8.003,-64.37
8.004,-28.37
8.005,-20.38
8.006,-39.38
8.007,11.62
8.008,98.62
8.009,144.6
8.010,94.63
8.011,3.632
8.012,-74.38
8.013,-90.39
8.014,-181.4
8.015,-369.4
8.016,-343.4
8.017,-263.4
8.018,-91.39
8.019,130.6
8.020,246.6
8.021,287.6
8.022,163.6
8.023,130.6
8.024,260.6
8.025,268.6
8.026,239.6
8.027,147.6
8.028,58.63
8.029,10.63
8.030,-27.38
8.031,-74.38
8.032,-55.39
8.033,-31.37
8.034,-45.38
8.035,-61.37
8.036,-123.4
8.037,-183.4
8.038,-135.4
8.039,-82.37
8.040,-24.38
8.041,-40.39
8.042,-62.38
8.043,-80.38
8.044,-31.37
8.045,35.64
8.046,67.61
8.047,46.63
8.048,55.63
8.049,49.61
8.050,29.62
8.051,-4.389
8.052,-71.37
8.053,-103.4
8.054,-80.38
8.055,10.63
8.056,49.61
8.057,27.62
8.058,-16.37
8.059,-61.37
8.060,-86.37
8.061,-14.37
8.062,26.62
8.063,50.62
8.064,38.62
8.065,-21.38
8.066,-40.39
8.067,-75.38
8.068,-47.38
8.069,-4.389
8.070,-52.37
8.071,-116.4
8.072,-59.38
8.073,-36.36
8.074,56.62
8.075,116.6
8.076,184.6
8.077,176.6
8.078,136.6
8.079,32.62
8.080,-65.38
8.081,-5.384
8.082,26.62
8.083,22.63
8.084,-19.39
8.085,-48.38
8.086,-52.37
8.087,42.63
8.088,138.6
8.089,142.6
8.090,74.62
8.091,24.63
8.092,-51.38
8.093,-23.38
8.094,8.621
8.095,22.63
8.096,13.61
8.097,-31.37
8.098,-42.38
8.099,-19.39
8.100,-13.37
8.101,-31.37
8.102,-47.38
8.103,-80.38
8.104,-51.38
8.105,-7.374
8.106,-13.37
8.107,-21.38
8.108,-10.37
8.109,37.63
8.110,21.63
8.111,4.626
8.112,-74.38
8.113,-126.4
8.114,-170.4
8.115,-141.4
8.116,7.626
8.117,44.62
8.118,-11.38
8.119,-83.38
8.120,-156.4
8.121,-198.4
8.122,-138.4
8.123,-27.38
8.124,39.63
8.125,129.6
8.126,100.6
8.127,184.6
8.128,245.6
8.129,268.6
8.130,194.6
8.131,106.6
8.132,41.62
8.133,-4.389
8.134,-28.37
8.135,-18.36
8.136,5.621
8.137,-42.38
8.138,20.62
8.139,49.61
8.140,-40.39
8.141,2.621
8.142,-13.37
8.143,-70.37
8.144,-117.4
8.145,-13.37
8.146,50.62
8.147,40.63
8.148,55.63
8.149,47.62
8.150,36.63
8.151,14.62
